beta_s,beta_r,delta_s,delta_r,alpha_H,alpha_R,alpha_S,alpha_Z,log_q_H,log_q_R,log_q_S,log_q_Z,s0,r0,log_total0,log_totalT,fraccion_mdr,treat_0,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7,treat_8,treat_9,treat_10,treat_11,treat_12,treat_13,treat_14,treat_15,treat_16,treat_17,treat_18,treat_19,treat_20,treat_21,treat_22,treat_23,treat_24,treat_25,treat_26,treat_27,treat_28,treat_29,treat_30,treat_31,treat_32,treat_33,treat_34,treat_35,treat_36,treat_37,treat_38,treat_39,treat_40,treat_41,treat_42,treat_43,treat_44,treat_45,treat_46,treat_47,treat_48,treat_49,treat_50,treat_51,treat_52,treat_53,treat_54,treat_55,treat_56,treat_57,treat_58,treat_59,treat_60,treat_61,treat_62,treat_63,treat_64,treat_65,treat_66,treat_67,treat_68,treat_69,treat_70,treat_71,treat_72,treat_73,treat_74,treat_75,treat_76,treat_77,treat_78,treat_79,treat_80,treat_81,treat_82,treat_83,treat_84,treat_85,treat_86,treat_87,treat_88,treat_89,treat_90,treat_91,treat_92,treat_93,treat_94,treat_95,treat_96,treat_97,treat_98,treat_99,treat_100,treat_101,treat_102,treat_103,treat_104,treat_105,treat_106,treat_107,treat_108,treat_109,treat_110,treat_111,treat_112,treat_113,treat_114,treat_115,treat_116,treat_117,treat_118,treat_119,treat_120,treat_121,treat_122,treat_123,treat_124,treat_125,treat_126,treat_127,treat_128,treat_129,treat_130,treat_131,treat_132,treat_133,treat_134,treat_135,treat_136,treat_137,treat_138,treat_139,treat_140,treat_141,treat_142,treat_143,treat_144,treat_145,treat_146,treat_147,treat_148,treat_149,treat_150,treat_151,treat_152,treat_153,treat_154,treat_155,treat_156,treat_157,treat_158,treat_159,treat_160,treat_161,treat_162,treat_163,treat_164,treat_165,treat_166,treat_167,treat_168,treat_169,treat_170,treat_171,treat_172,treat_173,treat_174,treat_175,treat_176,treat_177,treat_178,treat_179,prob_cura,recomendacion_cura,mejor_delta_log,mejor_log_mdr,cura_segun_ODE,tratamiento_recomendado,archivo_tratamiento
0.4093582767574879,0.2813238725027148,0.3154918626225994,0.3062363029347821,0.0368462527897941,0.0385549937021085,0.0223119571485957,0.0105453628861163,-5.180080091192009,-6.1554397354643315,-6.002038167060889,-3.944156490597483,0.0084558721778935,2.966591079390526e-07,-2.0728263544321712,-1.194946248940674,0.0009181216567425,13,13,12,7,7,7,7,7,7,7,10,10,10,12,12,11,11,11,11,11,11,7,8,8,12,12,12,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,7,7,12,12,12,12,12,12,12,12,5,5,7,7,7,7,7,7,7,2,10,10,10,10,10,10,10,10,10,10,10,10,6,6,6,6,5,13,12,12,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,14,14,2,2,2,2,3,3,0,0,0,0,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,15,15,15,4,4,4,10,10,13,13,0.00025803223,Tratamiento recomendado,-1.8459315,-2.4628785,True,"RIF: 175 días, PZA: 174 días, SRT: 176 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_151_tratamiento.csv
0.4332597872630295,0.2827630639703525,0.3120578150504322,0.334194651366826,0.0337616448454401,0.0405019635776318,0.0299181678782904,0.0110556673217855,-5.014327002082406,-5.926170109232812,-6.06674593249529,-4.122114397295502,0.008126544374294,1.8946063959893757e-07,-2.0900839639351867,-1.211658048011529,0.0008906917575692,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,3,15,15,15,15,9,12,15,15,12,15,15,15,15,15,3,12,3,12,12,15,3,3,15,15,3,0,3,3,15,12,3,7,11,5,3,15,15,3,15,15,15,15,15,3,15,3,15,12,15,12,3,12,15,15,15,15,15,3,15,15,15,15,3,15,15,15,3,3,15,15,3,3,15,15,15,3,15,3,3,12,5,3,3,12,15,15,7,15,1,15,4,3,15,15,15,15,15,15,15,15,10,15,13,15,15,15,12,15,15,5,3,3,3,15,3,15,15,11,15,0.00017117348,Tratamiento recomendado,-1.7317199,-2.5202081,True,"RIF: 175 días, PZA: 175 días, SRT: 172 días, INH: 172 días",MisDatos/tratamientos_optimizados/paciente_152_tratamiento.csv
0.427536165058116,0.2982355297065339,0.303555831686474,0.315817593353878,0.0371324958223188,0.0304248786853721,0.0280658318188387,0.0111016196770996,-4.906279268592092,-5.941788700880512,-6.1066493284336545,-4.068317623969234,0.0105816580834664,3.9531250442486e-07,-1.975430051392414,-0.78239995047608,0.0007461738745251,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,0.00024281301,Tratamiento recomendado,-1.7398338,-2.504415,True,"RIF: 178 días, PZA: 177 días, SRT: 175 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_153_tratamiento.csv
0.3660107617293417,0.2407976585504712,0.3156521240292218,0.3310862533461154,0.0309892229180889,0.0329590011008064,0.0292251852993909,0.0121761456823542,-4.8603776989367145,-6.047158538105831,-5.882540939556625,-4.111890355945274,0.0085167394931298,9.702567690167684e-08,-2.069721688983382,-4.539299022298641,0.0012045893023477,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,3,15,10,15,15,15,15,15,15,15,15,7,15,15,15,15,15,15,15,15,15,3,15,15,15,4,15,15,3,15,15,15,15,15,15,15,3,15,15,4,15,4,3,12,12,15,15,12,15,15,15,15,15,3,3,15,15,15,3,15,15,3,15,3,12,15,15,15,3,5,11,3,15,15,3,3,15,15,15,15,3,3,12,15,12,15,15,12,5,15,15,3,12,15,15,15,15,15,3,15,3,3,15,15,14,15,12,15,15,4,15,1,15,15,10,3,3,3,15,15,12,12,15,15,15,15,12,1,15,2,3,12,15,8,15,15,15,3,15,15,15,15,15,15,1,3,15,3,3,15,15,15,15,12,15,15,15,3,1,15,3,0.9989355,Seguimiento sin tratamiento,-1.7824239,-2.5286264,True,"RIF: 177 días, PZA: 174 días, SRT: 175 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_154_tratamiento.csv
0.4129246509061525,0.2282249868378287,0.3038633139527227,0.3175632292128177,0.0384902523162845,0.0399242392345703,0.0247929629427656,0.0125243096800723,-5.019069565506405,-5.83451427762662,-6.0895463148018685,-4.0396259569096395,0.0087496435081318,5.204635229107982e-08,-2.0580070579842977,-0.852480821497984,0.0004265236218531,6,6,6,6,6,6,6,6,6,8,8,8,12,12,12,12,12,12,3,3,3,14,3,3,7,7,7,7,7,7,7,13,8,14,14,12,12,12,0,8,8,8,8,8,8,13,13,13,13,13,13,13,8,8,8,8,8,9,9,9,9,9,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,7,7,4,4,4,4,13,13,13,13,13,13,13,13,13,13,5,5,5,5,5,5,4,8,8,8,5,5,5,5,5,11,11,11,4,4,4,4,4,4,4,2,2,2,2,2,2,2,12,12,9,9,9,9,9,9,9,9,6,10,10,10,10,10,10,11,0.00042676544,Tratamiento recomendado,-1.7361302,-2.5174236,True,"RIF: 176 días, PZA: 176 días, SRT: 171 días, INH: 171 días",MisDatos/tratamientos_optimizados/paciente_155_tratamiento.csv
0.3700485213341737,0.2568745719458429,0.3005578809477738,0.3161307151019448,0.0323337794245419,0.0327550694057576,0.0243713458709064,0.0131404373671937,-5.155536770336298,-6.156893432442177,-5.914955593254371,-3.80020111625738,0.0094738692995652,3.90877867960536e-07,-2.023454693064676,-1.1155041093042504,0.0004716773992698,7,9,9,9,9,9,9,4,10,12,8,8,8,8,4,4,4,12,12,12,12,12,12,12,12,12,12,12,12,12,6,7,7,7,7,7,9,4,4,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,7,14,14,14,14,14,14,14,15,15,3,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,8,12,8,8,8,8,8,2,13,13,13,13,13,8,0,0,0,0,0,0,9,9,9,9,9,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,0,0,13,10,10,10,10,10,5,1,1,1,5,5,5,5,5,5,5,5,12,0.00059838756,Tratamiento recomendado,-1.8841883,-2.4505782,True,"RIF: 174 días, PZA: 170 días, SRT: 176 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_156_tratamiento.csv
0.3841070100318977,0.2772145821266153,0.3246726901664696,0.3144071215372701,0.0341956765846109,0.0355695958627229,0.0259697895816821,0.0100980151616962,-5.008875225527578,-6.0711084185476585,-6.03073431548387,-3.967701140398547,0.0111303332027568,4.3708975848301273e-07,-1.953474779761153,-3.880042997288992,0.0066952119490563,15,15,15,3,15,15,15,15,15,12,15,15,15,3,15,15,15,12,15,3,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,3,15,15,15,15,15,3,15,15,15,15,15,15,15,15,3,5,15,12,6,15,3,5,15,15,3,12,15,15,15,14,15,12,15,10,15,15,15,15,12,15,15,3,15,15,15,13,12,3,15,15,3,15,10,15,15,15,15,3,3,3,8,15,12,15,15,15,3,3,15,15,15,15,15,3,7,3,12,11,15,12,15,15,15,3,12,3,15,3,12,3,15,15,15,11,15,12,15,8,3,3,3,3,15,15,15,3,3,15,3,15,15,15,3,15,7,3,15,15,3,12,15,15,15,15,15,3,15,12,15,3,9,15,15,15,0.97136194,Seguimiento sin tratamiento,-1.8369101,-2.470175,True,"RIF: 176 días, PZA: 175 días, SRT: 172 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_157_tratamiento.csv
0.4170095815757731,0.2977163765648757,0.3080758403673075,0.3095678224036617,0.0417326662031003,0.0337753291560022,0.0237791574078074,0.0114349960089419,-5.083485275821813,-5.931637084271341,-6.106983593870433,-4.164633030352847,0.0105419724198681,4.642817014692992e-07,-1.9770589978769184,-1.285399407262035,0.0018472905419733,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,15,15,15,6,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15,13,15,15,15,15,15,15,15,15,15,15,12,15,15,12,14,3,15,3,3,15,15,12,3,15,3,3,15,15,15,7,12,15,12,2,7,15,15,15,3,15,15,15,3,15,15,15,15,12,3,3,15,15,3,15,12,13,15,3,15,15,15,3,8,3,15,15,3,3,3,4,15,15,15,12,15,15,3,15,3,12,15,7,3,15,12,15,3,15,15,12,15,12,12,1,15,15,15,15,15,15,0,15,15,3,15,3,3,3,3,12,10,15,12,15,15,3,15,15,3,15,15,12,12,15,15,15,12,15,0,3,15,0.0001954295,Tratamiento recomendado,-1.7621824,-2.5038614,True,"RIF: 172 días, PZA: 174 días, SRT: 173 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_158_tratamiento.csv
0.4303334561472274,0.2690682303372655,0.3051587704143779,0.3272096729328745,0.0360309228313951,0.0335653826955113,0.0240417765915535,0.0111240713226217,-4.933543176724091,-5.964506112714747,-6.0937028587425,-3.839881270876081,0.0093924919930306,2.1366973312202705e-07,-2.0272092868447644,-1.0617344193344942,0.0014165296319497,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,12,15,15,15,15,3,12,15,15,15,14,15,15,15,15,15,7,15,15,15,1,3,14,3,15,15,3,3,15,15,3,15,15,15,15,15,3,3,15,15,15,15,15,3,3,15,12,15,3,15,3,15,15,15,3,13,3,3,15,3,12,15,15,15,15,15,3,3,15,11,15,13,12,15,9,15,15,3,7,15,15,15,12,15,15,15,15,4,15,3,12,15,15,3,15,3,15,3,15,15,15,15,3,12,15,3,15,15,15,15,3,15,15,3,3,15,12,12,3,0.00014126606,Tratamiento recomendado,-1.7678564,-2.479782,True,"RIF: 176 días, PZA: 177 días, SRT: 176 días, INH: 176 días",MisDatos/tratamientos_optimizados/paciente_159_tratamiento.csv
0.409207753289629,0.2725241355714066,0.3118376028727587,0.3159006957366597,0.0391984950163835,0.0419272840570859,0.0273552462348477,0.0109356519441554,-5.129288110939575,-6.1998849908853995,-6.01540339080658,-3.8676634994611674,0.008668315227308,3.825493800527991e-07,-2.062046137918849,-0.9509913227331056,0.0012840729038401,10,10,10,10,10,10,10,13,13,13,13,0,0,0,0,8,8,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,12,12,12,0,14,7,7,7,7,7,7,7,7,14,14,14,14,14,14,14,9,9,9,9,9,9,9,5,5,5,5,5,14,14,14,14,14,14,14,14,14,5,6,6,5,5,5,5,13,13,11,11,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,10,10,3,3,3,8,8,8,5,10,10,10,10,3,3,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,6,6,15,15,10,10,10,10,13,13,11,11,11,11,11,11,11,11,11,1,1,1,1,10,10,10,10,10,0.00027555405,Tratamiento recomendado,-1.8551701,-2.4549377,True,"RIF: 174 días, PZA: 178 días, SRT: 170 días, INH: 170 días",MisDatos/tratamientos_optimizados/paciente_160_tratamiento.csv
0.3923786465100253,0.2205519070234873,0.3193127172191205,0.3282844442088592,0.0367634734845884,0.0331412398009498,0.0256627418637368,0.0107930821527713,-4.839214606912189,-6.138158955878997,-5.8571337049235295,-3.916516820339216,0.011173272183254,1.8720122033880525e-07,-1.9518123453276952,-1.291379885556642,0.000664639891993,12,12,11,11,11,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,8,8,8,8,8,8,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,11,11,11,15,15,15,8,8,9,12,12,12,12,12,12,12,12,8,6,6,6,6,6,6,6,6,6,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,1,1,7,6,8,8,8,8,8,6,6,6,1,1,1,5,10,14,2,2,5,0.00043942238,Tratamiento recomendado,-1.8146307,-2.5008795,True,"RIF: 175 días, PZA: 177 días, SRT: 174 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_161_tratamiento.csv
0.3635844242676048,0.2995232340167239,0.3091060596131104,0.3032207701901885,0.0357685088762202,0.0308051821552132,0.0275294890318598,0.0128423979742256,-4.8558011254980995,-6.027191880647753,-5.969419028984313,-3.806062522740533,0.0106013502251591,1.5518630948536534e-07,-1.9746324606340515,-4.262347201807966,0.5345453749253418,15,15,15,15,3,15,15,3,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,3,15,15,3,15,15,3,15,15,15,15,1,15,15,15,12,3,3,15,10,12,15,15,15,15,15,15,3,3,15,15,15,15,12,15,10,3,15,15,11,3,0,15,15,15,15,9,12,15,15,15,15,13,15,12,15,11,3,15,3,15,3,15,15,3,15,15,12,15,3,3,15,6,15,15,3,15,15,15,3,15,15,15,15,3,15,15,15,3,15,15,3,3,15,15,15,12,15,15,15,15,12,15,15,3,3,7,3,15,15,1,15,15,15,15,3,0.99861383,Seguimiento sin tratamiento,-1.8499585,-2.4522214,True,"RIF: 175 días, PZA: 176 días, SRT: 175 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_162_tratamiento.csv
0.4391805096548357,0.2958934816777633,0.3079656332889694,0.3176724861843971,0.0386882674275604,0.0371940728054107,0.0247694794922492,0.0128711702139479,-4.842084823367654,-6.03748166269579,-5.818071793236811,-4.119836985449859,0.0102209111642111,1.4909565503166706e-07,-1.9905040512535817,-1.0435301154422911,0.0016261948347278,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,15,3,15,15,15,12,15,15,15,15,15,15,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,10,15,15,12,3,6,15,15,12,15,3,15,15,12,9,15,15,15,15,12,15,15,3,3,15,3,15,12,15,7,3,3,15,12,12,12,15,3,15,15,15,3,15,15,12,2,15,12,12,15,3,12,15,3,3,3,15,15,12,15,11,15,12,15,12,12,15,15,15,15,15,12,3,15,15,15,12,12,15,15,15,15,6,15,15,15,3,15,15,12,15,12,15,15,12,12,3,15,15,15,15,15,15,15,15,15,15,12,12,15,12,15,3,15,3,15,3,15,15,15,15,2,15,15,0.00012298343,Tratamiento recomendado,-1.5863632,-2.644661,False,"RIF: 172 días, SRT: 177 días, PZA: 171 días, INH: 173 días",MisDatos/tratamientos_optimizados/paciente_163_tratamiento.csv
0.4303652498021324,0.2867254533509917,0.3038594136387798,0.3235350118848869,0.0357849443441805,0.0366154866352418,0.0265610995931205,0.0128391922355555,-4.921397107041548,-6.099334206148826,-5.949449946564178,-4.014924557563904,0.0117310691616581,4.204174390318567e-07,-1.9306468408333024,-1.165608593827604,0.0014592247924932,15,15,15,15,15,15,15,15,15,15,15,15,15,0,12,12,15,15,15,15,15,15,15,15,15,15,15,12,15,15,15,15,15,15,13,15,3,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,3,15,15,15,3,15,12,15,15,0,15,15,3,15,15,15,15,15,15,15,15,3,3,3,15,15,3,15,3,15,15,12,15,15,12,15,15,15,15,15,12,3,15,3,12,15,15,15,15,3,3,12,15,15,15,15,15,15,3,15,15,15,3,15,15,15,15,15,12,15,15,15,15,5,3,15,15,15,15,15,12,3,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,5,15,3,3,15,3,15,15,15,3,2,15,10,3,12,3,15,3,15,0.00015718951,Tratamiento recomendado,-1.748148,-2.5129411,True,"RIF: 175 días, PZA: 175 días, SRT: 173 días, INH: 174 días",MisDatos/tratamientos_optimizados/paciente_164_tratamiento.csv
0.4110128940121921,0.2255003577625151,0.3088477154491729,0.3101451275082452,0.0346651168242819,0.0416308370523501,0.0289006588523694,0.0127416736374801,-5.097190007069899,-5.931159064819698,-5.849544650443024,-3.927347900571664,0.0092856133235101,4.454995736641412e-07,-2.0321685695972853,-1.9950691200938255,0.0011535102865149,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,3,10,4,15,15,15,15,3,15,12,9,15,3,12,15,7,15,15,15,15,3,3,15,15,15,15,15,15,12,8,15,3,0,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,3,12,15,15,3,15,12,3,15,15,3,15,15,3,15,12,12,15,15,15,12,15,15,3,15,15,3,15,15,15,15,15,15,3,15,15,12,15,3,15,15,15,6,0,15,15,15,15,15,15,15,3,15,15,15,3,3,15,12,3,15,15,9,15,15,15,15,3,3,12,3,3,0.0014003456,Tratamiento recomendado,-1.7458798,-2.5205028,True,"RIF: 174 días, PZA: 176 días, SRT: 173 días, INH: 170 días",MisDatos/tratamientos_optimizados/paciente_165_tratamiento.csv
0.371532936926881,0.2403589708237077,0.3297806088217356,0.3384158685602186,0.0303723894904934,0.0337721575109375,0.0253471244068092,0.0135759410224607,-4.9969517445432485,-6.000356906125335,-6.153271848518307,-3.9361399999302975,0.0111953480252287,1.8049871069068473e-07,-1.9509553992164963,-6.184631769297454,0.0034574004556515,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0.9999771,Seguimiento sin tratamiento,-1.8288245,-2.474023,True,"RIF: 175 días, PZA: 174 días, SRT: 170 días, INH: 170 días",MisDatos/tratamientos_optimizados/paciente_166_tratamiento.csv
0.3636280588927181,0.2540494132194973,0.3089218880330794,0.3262076021208901,0.0391094245816134,0.0370803228973776,0.0240423074453551,0.0127067582496141,-5.051576657164631,-5.843697617238444,-6.050386796765947,-4.048801530049961,0.0115002170492794,1.5450999821341682e-07,-1.9392881280344552,-2.1310967069588895,0.0007897609540616,15,15,9,9,9,9,3,3,13,13,13,13,4,4,4,4,4,4,4,4,4,9,9,9,7,7,2,8,8,8,8,8,13,13,13,13,13,13,13,13,3,3,3,3,3,3,3,10,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,14,14,2,2,2,2,2,2,2,2,9,9,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,1,2,2,2,2,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.008171843,Tratamiento recomendado,-1.8092321,-2.4904275,True,"RIF: 176 días, PZA: 176 días, SRT: 176 días, INH: 175 días",MisDatos/tratamientos_optimizados/paciente_167_tratamiento.csv
0.3736965623325477,0.2640936891041812,0.3138072879569996,0.3064519023506581,0.0328608738440542,0.0366907347900841,0.0274201371184684,0.0139159817275417,-4.954515127239427,-5.837673056586281,-5.90389846451626,-4.116177188260214,0.0117130001598679,1.7479393412490909e-07,-1.931325369827448,-4.251729427485053,0.0052111457122149,15,15,15,12,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,14,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,15,3,15,3,3,3,15,15,15,15,2,15,15,15,15,15,15,3,9,12,15,12,15,15,15,3,15,15,15,15,12,15,15,3,12,15,15,4,15,15,15,15,1,15,3,12,15,3,15,15,15,3,3,15,15,3,15,12,12,15,3,3,15,15,15,12,12,15,12,3,15,15,12,15,3,15,15,15,15,4,15,15,3,15,3,15,15,12,15,3,3,3,15,3,15,15,15,15,15,3,15,15,15,3,15,3,15,12,15,3,15,15,6,12,15,15,12,15,0.9967918,Seguimiento sin tratamiento,-1.7465652,-2.5300517,True,"RIF: 177 días, PZA: 178 días, INH: 177 días, SRT: 175 días",MisDatos/tratamientos_optimizados/paciente_168_tratamiento.csv
0.3929323096768124,0.2235987138298234,0.3161259411960063,0.3075494389047955,0.0324238758558543,0.0373181609482395,0.0243132338558506,0.0127262543081003,-5.027569604647957,-5.832237715989394,-6.0989709000301495,-3.94603244910623,0.0084498601061298,4.469528784244948e-07,-2.0731275097946797,-1.2177952680630102,0.0006978792209268,14,14,14,14,14,14,12,12,12,12,12,12,12,15,15,15,15,15,15,1,8,8,4,4,4,4,4,4,4,4,4,4,4,4,11,11,12,12,12,12,15,15,15,15,15,15,15,2,2,2,2,2,2,0,0,0,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,6,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8,5,7,7,7,7,7,7,0,0,0,5,5,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,4,15,15,15,7,7,7,1,0.00024242114,Tratamiento recomendado,-1.7698119,-2.4971845,True,"RIF: 175 días, PZA: 178 días, SRT: 173 días, INH: 174 días",MisDatos/tratamientos_optimizados/paciente_169_tratamiento.csv
0.384086934166939,0.2757108633227787,0.3035346564835876,0.30682134689274,0.032811804260383,0.0325524115084195,0.0294821776395528,0.0116765999649051,-4.901053316532749,-5.80828332519347,-5.999120479837322,-4.1828335474086655,0.0114383384430298,2.5286288242704953e-07,-1.9416274568139,-3.5213954190528116,0.008723900158017,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0.81576926,Seguimiento sin tratamiento,-1.7393664,-2.5271301,True,"RIF: 179 días, PZA: 176 días, SRT: 173 días, INH: 177 días",MisDatos/tratamientos_optimizados/paciente_170_tratamiento.csv
